"minute","avg_rtt","prcount"
"2025-01-20 07:59:00+00","170.8967097042898792","2401"
"2025-01-20 08:00:00+00","172.3323314727350794","2329"
"2025-01-20 08:01:00+00","172.1398450946643718","2324"
"2025-01-20 08:02:00+00","168.8980263157894737","2432"
"2025-01-20 08:03:00+00","170.5957357859531773","2392"
"2025-01-20 08:04:00+00","172.7560869565217391","2300"
"2025-01-20 08:05:00+00","171.4075010535187526","2373"
"2025-01-20 08:06:00+00","170.7332501040366209","2403"
"2025-01-20 08:07:00+00","173.4889478337754200","2262"
"2025-01-20 08:08:00+00","170.8862973760932945","2401"
"2025-01-20 08:09:00+00","170.6834442595673877","2404"
"2025-01-20 08:10:00+00","170.7528089887640449","2403"
"2025-01-20 08:11:00+00","170.7623803578859759","2403"
"2025-01-20 08:12:00+00","170.8234804329725229","2402"
"2025-01-20 08:13:00+00","170.6087318087318087","2405"
"2025-01-20 08:14:00+00","170.8276436303080766","2402"
"2025-01-20 08:15:00+00","170.7461506450270495","2403"
"2025-01-20 08:16:00+00","170.9008746355685131","2401"
"2025-01-20 08:17:00+00","170.7732001664585934","2403"
"2025-01-20 08:18:00+00","170.6730449251247920","2404"
"2025-01-20 08:19:00+00","170.8554166666666667","2400"
"2025-01-20 08:20:00+00","170.8601165695253955","2402"
"2025-01-20 08:21:00+00","168.2497991967871486","2490"
"2025-01-20 08:22:00+00","170.8817651956702748","2402"
"2025-01-20 08:23:00+00","170.9087880049979175","2401"
"2025-01-20 08:24:00+00","170.8189009159034138","2402"
"2025-01-20 08:25:00+00","170.7424053266749896","2403"
"2025-01-20 08:26:00+00","170.8063306955435235","2401"
"2025-01-20 08:27:00+00","170.8247293921731890","2402"
"2025-01-20 08:28:00+00","170.7973366625052018","2403"
"2025-01-20 08:29:00+00","177.3547133138969874","3087"
"2025-01-20 08:30:00+00","178.5032377428307123","3243"
"2025-01-20 08:31:00+00","178.3379544054220579","3246"
"2025-01-20 08:32:00+00","178.3829328404189772","3246"
"2025-01-20 08:33:00+00","178.4902807775377970","3241"
"2025-01-20 08:34:00+00","178.4033898305084746","3245"
"2025-01-20 08:35:00+00","178.4821208384710234","3244"
"2025-01-20 08:36:00+00","178.4941394201110426","3242"
"2025-01-20 08:37:00+00","178.5610734114743985","3242"
"2025-01-20 08:38:00+00","178.4909034844279988","3243"
"2025-01-20 08:39:00+00","178.3947611710323575","3245"
"2025-01-20 08:40:00+00","178.3384662765629812","3247"
"2025-01-20 08:41:00+00","178.1693548387096774","3224"
"2025-01-20 08:42:00+00","177.7131250000000000","3200"
"2025-01-20 08:43:00+00","178.6167849429188522","3241"
"2025-01-20 08:44:00+00","178.6158593026843567","3241"
"2025-01-20 08:45:00+00","178.5521283158544109","3242"
"2025-01-20 08:46:00+00","178.4295839753466872","3245"
"2025-01-20 08:47:00+00","178.3036649214659686","3247"
"2025-01-20 08:48:00+00","178.9246978617911373","3227"
"2025-01-20 08:49:00+00","178.5149645171243443","3241"
"2025-01-20 08:50:00+00","177.3999390801096558","3283"
"2025-01-20 08:51:00+00","173.0068239977253341","3517"
"2025-01-20 08:52:00+00","178.1983955569268744","3241"
"2025-01-20 08:53:00+00","177.2782553326965934","3141"
"2025-01-20 08:54:00+00","166.6001665972511454","2401"
"2025-01-20 08:55:00+00","166.3127863390254061","2401"
"2025-01-20 08:56:00+00","165.9471254720939992","2383"
"2025-01-20 08:57:00+00","166.4365904365904366","2405"
"2025-01-20 08:58:00+00","166.7825000000000000","2400"
"2025-01-20 08:59:00+00","166.4419958419958420","2405"
"2025-01-20 09:00:00+00","166.6584756351520200","2401"
"2025-01-20 09:01:00+00","166.8270833333333333","2400"
"2025-01-20 09:02:00+00","166.6353039134054954","2402"
"2025-01-20 09:03:00+00","166.5638784852267998","2403"
"2025-01-20 09:04:00+00","166.4698293799417395","2403"
"2025-01-20 09:05:00+00","169.2043343653250774","2261"
"2025-01-20 09:06:00+00","160.7973354864755753","2477"
"2025-01-20 09:07:00+00","157.7223065250379363","4613"
"2025-01-20 09:08:00+00","197.4002877180363244","5561"
"2025-01-20 09:09:00+00","206.8867350208266581","6242"
"2025-01-20 09:10:00+00","206.2520521487204249","6213"
"2025-01-20 09:11:00+00","206.8348535765722516","6249"
"2025-01-20 09:12:00+00","206.9575592568866111","6244"
"2025-01-20 09:13:00+00","200.6726798957706955","4989"
"2025-01-20 09:14:00+00","198.9422916666666667","4800"
"2025-01-20 09:15:00+00","198.9450000000000000","4800"
"2025-01-20 09:16:00+00","198.9458333333333333","4800"
"2025-01-20 09:17:00+00","198.9431250000000000","4800"
"2025-01-20 09:18:00+00","198.9706188789331111","4799"
"2025-01-20 09:19:00+00","198.9370833333333333","4800"
"2025-01-20 09:20:00+00","198.9487500000000000","4800"
"2025-01-20 09:21:00+00","198.9362234264276782","4798"
"2025-01-20 09:22:00+00","198.9110045852438516","4798"
"2025-01-20 09:23:00+00","198.9870887130362349","4802"
"2025-01-20 09:24:00+00","198.9429166666666667","4800"
"2025-01-20 09:25:00+00","198.9475000000000000","4800"
"2025-01-20 09:26:00+00","198.9577083333333333","4800"
"2025-01-20 09:27:00+00","198.9445833333333333","4800"
"2025-01-20 09:28:00+00","198.9858333333333333","4800"
"2025-01-20 09:29:00+00","198.9466666666666667","4800"
"2025-01-20 09:30:00+00","198.9416666666666667","4800"
"2025-01-20 09:31:00+00","198.9301937903729944","4799"
"2025-01-20 09:32:00+00","198.9370833333333333","4800"
"2025-01-20 09:33:00+00","198.9412500000000000","4800"
"2025-01-20 09:34:00+00","198.9362367159824964","4799"
"2025-01-20 09:35:00+00","198.9335416666666667","4800"
"2025-01-20 09:36:00+00","197.9147739112315066","4799"
"2025-01-20 09:37:00+00","198.9520833333333333","4800"
"2025-01-20 09:38:00+00","198.9226922275474057","4799"
"2025-01-20 09:39:00+00","197.9193581996249219","4799"
"2025-01-20 09:40:00+00","199.1214330347844199","4801"
"2025-01-20 09:41:00+00","198.8914130887869946","4798"
"2025-01-20 09:42:00+00","198.7975609756097561","4100"
"2025-01-20 09:43:00+00","198.5419403739262254","3958"
"2025-01-20 09:44:00+00","198.6107043675839434","3961"
"2025-01-20 09:45:00+00","198.5572114170245011","3959"
"2025-01-20 09:46:00+00","198.5870169234655216","3959"
"2025-01-20 09:47:00+00","206.0290617215610296","3613"
"2025-01-20 09:48:00+00","218.9266025641025641","3120"
"2025-01-20 09:49:00+00","218.9368589743589744","3120"
"2025-01-20 09:50:00+00","218.9326707277973710","3119"
"2025-01-20 09:51:00+00","218.9310897435897436","3120"
"2025-01-20 09:52:00+00","219.0910256410256410","3120"
"2025-01-20 09:53:00+00","219.1397435897435897","3120"
"2025-01-20 09:54:00+00","218.9355769230769231","3120"
"2025-01-20 09:55:00+00","218.9291666666666667","3120"
"2025-01-20 09:56:00+00","218.9358974358974359","3120"
"2025-01-20 09:57:00+00","218.9352564102564103","3120"
"2025-01-20 09:58:00+00","218.8723540731237973","3118"
"2025-01-20 09:59:00+00","218.9849455477258168","3122"
"2025-01-20 10:00:00+00","218.9282051282051282","3120"
"2025-01-20 10:01:00+00","218.9297851875601154","3119"
"2025-01-20 10:02:00+00","202.0076335877862595","3799"
"2025-01-20 10:03:00+00","190.6800369685767098","5410"
"2025-01-20 10:04:00+00","196.7216921119592875","6288"
"2025-01-20 10:05:00+00","207.9836461888509670","7032"
"2025-01-20 10:06:00+00","218.2757306226175349","6296"
"2025-01-20 10:07:00+00","219.1222756410256410","6240"
"2025-01-20 10:08:00+00","219.1328525641025641","6240"
"2025-01-20 10:09:00+00","219.1267628205128205","6240"
"2025-01-20 10:10:00+00","219.1391248597531656","6239"
"2025-01-20 10:11:00+00","219.1368589743589744","6240"
"2025-01-20 10:12:00+00","220.3156548431105048","5864"
"2025-01-20 10:13:00+00","221.9609403924472418","5402"
"2025-01-20 10:14:00+00","222.0207407407407407","5400"
"2025-01-20 10:15:00+00","222.0277777777777778","5400"
"2025-01-20 10:16:00+00","222.0287037037037037","5400"
"2025-01-20 10:17:00+00","222.0153703703703704","5400"
"2025-01-20 10:18:00+00","222.0216666666666667","5400"
"2025-01-20 10:19:00+00","222.0227777777777778","5400"
"2025-01-20 10:20:00+00","222.0379629629629630","5400"
"2025-01-20 10:21:00+00","221.9179477681052047","5399"
"2025-01-20 10:22:00+00","219.1382783882783883","4368"
"2025-01-20 10:23:00+00","217.5946969696969697","3960"
"2025-01-20 10:24:00+00","217.5381698685540950","3956"
"2025-01-20 10:25:00+00","217.5560889338049520","3958"
"2025-01-20 10:26:00+00","217.8489226869455006","3945"
"2025-01-20 10:27:00+00","217.5944444444444444","3960"
"2025-01-20 10:28:00+00","217.5132676269901440","3957"
"2025-01-20 10:29:00+00","217.8745247148288973","3945"
"2025-01-20 10:30:00+00","218.9087428206764518","3134"
"2025-01-20 10:31:00+00","218.9368589743589744","3120"
"2025-01-20 10:32:00+00","218.9307692307692308","3120"
"2025-01-20 10:33:00+00","218.9086245591535749","3119"
"2025-01-20 10:34:00+00","218.9282051282051282","3120"
"2025-01-20 10:35:00+00","218.9365384615384615","3120"
"2025-01-20 10:36:00+00","218.9246794871794872","3120"
"2025-01-20 10:37:00+00","218.9198717948717949","3120"
"2025-01-20 10:38:00+00","218.9314102564102564","3120"
"2025-01-20 10:39:00+00","218.9294871794871795","3120"
"2025-01-20 10:40:00+00","218.9371794871794872","3120"
"2025-01-20 10:41:00+00","218.9310897435897436","3120"
"2025-01-20 10:42:00+00","218.9298076923076923","3120"
"2025-01-20 10:43:00+00","218.9262820512820513","3120"
"2025-01-20 10:44:00+00","218.9176282051282051","3120"
"2025-01-20 10:45:00+00","218.9246794871794872","3120"
"2025-01-20 10:46:00+00","218.9269230769230769","3120"
"2025-01-20 10:47:00+00","218.9304487179487179","3120"
"2025-01-20 10:48:00+00","218.9189102564102564","3120"
"2025-01-20 10:49:00+00","218.9240384615384615","3120"
"2025-01-20 10:50:00+00","218.9262820512820513","3120"
"2025-01-20 10:51:00+00","218.9256410256410256","3120"
"2025-01-20 10:52:00+00","218.9330128205128205","3120"
"2025-01-20 10:53:00+00","218.9256410256410256","3120"
"2025-01-20 10:54:00+00","218.9272435897435897","3120"
"2025-01-20 10:55:00+00","218.9233974358974359","3120"
"2025-01-20 10:56:00+00","218.9339743589743590","3120"
"2025-01-20 10:57:00+00","218.9272435897435897","3120"
"2025-01-20 10:58:00+00","218.9480602757294004","3119"
"2025-01-20 10:59:00+00","218.9243589743589744","3120"
"2025-01-20 11:00:00+00","218.9801282051282051","3120"
"2025-01-20 11:01:00+00","218.9339743589743590","3120"
"2025-01-20 11:02:00+00","218.5598467922119374","3133"
"2025-01-20 11:03:00+00","198.5820707070707071","3960"
"2025-01-20 11:04:00+00","198.5825757575757576","3960"
"2025-01-20 11:05:00+00","198.6166666666666667","3960"
"2025-01-20 11:06:00+00","198.6175801970194494","3959"
"2025-01-20 11:07:00+00","200.4263867288750648","3858"
"2025-01-20 11:08:00+00","198.6002939015429831","4083"
"2025-01-20 11:09:00+00","194.1113277787626307","5641"
"2025-01-20 11:10:00+00","198.5611120250041125","6079"
"2025-01-20 11:11:00+00","189.5310212617636807","5738"
"2025-01-20 11:12:00+00","182.1827661909989023","5466"
"2025-01-20 11:13:00+00","181.4952170713760118","5436"
"2025-01-20 11:14:00+00","182.1904849039341263","5465"
"2025-01-20 11:15:00+00","181.9031255711935661","5471"
"2025-01-20 11:16:00+00","182.0971282238887873","5467"
"2025-01-20 11:17:00+00","182.1800548947849954","5465"
"2025-01-20 11:18:00+00","183.2346900672143391","5356"
"2025-01-20 11:19:00+00","181.6154446177847114","5128"
"2025-01-20 11:20:00+00","175.0369751021924935","5382"
"2025-01-20 11:21:00+00","198.0363759986401496","5883"
"2025-01-20 11:22:00+00","207.4476580135440181","7088"
"2025-01-20 11:23:00+00","207.3851360879988718","7091"
"2025-01-20 11:24:00+00","207.5215243472124206","7085"
"2025-01-20 11:25:00+00","208.6759367681498829","6832"
"2025-01-20 11:26:00+00","194.3790009699321048","4124"
"2025-01-20 11:27:00+00","189.8979531296351231","3371"
"2025-01-20 11:28:00+00","173.2945956928078017","2461"
"2025-01-20 11:29:00+00","159.8915009041591320","1659"
"2025-01-20 11:30:00+00","158.9882860665844636","1622"
"2025-01-20 11:31:00+00","159.1750924784217016","1622"
"2025-01-20 11:32:00+00","159.2424429364589759","1621"
"2025-01-20 11:33:00+00","159.3794392523364486","1605"
"2025-01-20 11:34:00+00","159.2029611351017890","1621"
"2025-01-20 11:35:00+00","159.2876543209876543","1620"
"2025-01-20 11:36:00+00","157.0911492734478203","1514"
"2025-01-20 11:37:00+00","151.0711111111111111","900"
"2025-01-20 11:38:00+00","151.0833333333333333","900"
"2025-01-20 11:39:00+00","151.1111111111111111","900"
"2025-01-20 11:40:00+00","151.1077777777777778","900"
"2025-01-20 11:41:00+00","151.0911111111111111","900"
"2025-01-20 11:42:00+00","138.5229415461973602","1591"
"2025-01-20 11:43:00+00","137.4086206896551724","1740"
"2025-01-20 11:44:00+00","137.4675473865594486","1741"
"2025-01-20 11:45:00+00","137.2494266055045872","1744"
"2025-01-20 11:46:00+00","137.2000000000000000","1695"
"2025-01-20 11:47:00+00","141.4045129334067144","1817"
"2025-01-20 11:48:00+00","181.2105593966059082","3182"
"2025-01-20 11:49:00+00","181.1426327364121898","3183"
"2025-01-20 11:50:00+00","181.1765629908890983","3183"
"2025-01-20 11:51:00+00","181.0153846153846154","3185"
"2025-01-20 11:52:00+00","181.0003138731952291","3186"
"2025-01-20 11:53:00+00","181.1058417085427136","3184"
"2025-01-20 11:54:00+00","179.9359098228663446","3105"
"2025-01-20 11:55:00+00","180.5846251186333439","3161"
"2025-01-20 11:56:00+00","181.2215587680703960","3182"
"2025-01-20 11:57:00+00","181.2291011942174733","3182"
"2025-01-20 11:58:00+00","180.9808537350910232","3186"
"2025-01-20 11:59:00+00","181.0065913370998117","3186"
"2025-01-20 12:00:00+00","181.2234443746071653","3182"
"2025-01-20 12:01:00+00","181.1702796104304116","3183"
"2025-01-20 12:02:00+00","181.1693371033616085","3183"
"2025-01-20 12:03:00+00","181.2171590194846009","3182"
"2025-01-20 12:04:00+00","181.0810047095761381","3185"
"2025-01-20 12:05:00+00","181.0392341494036409","3186"
"2025-01-20 12:06:00+00","181.0734693877551020","3185"
"2025-01-20 12:07:00+00","181.1048994974874372","3184"
"2025-01-20 12:08:00+00","181.0568288854003140","3185"
"2025-01-20 12:09:00+00","180.8343789209535759","3188"
"2025-01-20 12:10:00+00","181.1837888784165881","3183"
"2025-01-20 12:11:00+00","181.0759811616954474","3185"
"2025-01-20 12:12:00+00","181.2228158390949089","3182"
"2025-01-20 12:13:00+00","181.2212445003142678","3182"
"2025-01-20 12:14:00+00","181.0995603015075377","3184"
"2025-01-20 12:15:00+00","181.3261006289308176","3180"
"2025-01-20 12:16:00+00","181.1660389202762084","3186"
"2025-01-20 12:17:00+00","218.1667092815136794","3911"
"2025-01-20 12:18:00+00","220.3200403836446239","3962"
"2025-01-20 12:19:00+00","220.4303030303030303","3960"
"2025-01-20 12:20:00+00","220.1800756620428752","3965"
"2025-01-20 12:21:00+00","220.1769308430085815","3962"
"2025-01-20 12:22:00+00","219.9788306451612903","3968"
"2025-01-20 12:23:00+00","220.1735620585267407","3964"
"2025-01-20 12:24:00+00","221.3514622883530015","3898"
"2025-01-20 12:25:00+00","220.1341740226986129","3965"
"2025-01-20 12:26:00+00","220.3117112569409389","3962"
"2025-01-20 12:27:00+00","219.9770665322580645","3968"
"2025-01-20 12:28:00+00","220.3708659429437011","3961"
"2025-01-20 12:29:00+00","220.1677598385469223","3964"
"2025-01-20 12:30:00+00","220.3048965169106512","3962"
"2025-01-20 12:31:00+00","220.2599041130456725","3963"
"2025-01-20 12:32:00+00","220.2558667676003028","3963"
"2025-01-20 12:33:00+00","220.0963187090267272","3966"
"2025-01-20 12:34:00+00","220.3410754859883868","3961"
"2025-01-20 12:35:00+00","213.3917413152720122","4577"
"2025-01-20 12:36:00+00","212.3649946638207044","4685"
"2025-01-20 12:37:00+00","212.2538937486665244","4687"
"2025-01-20 12:38:00+00","212.2908043524642629","4687"
"2025-01-20 12:39:00+00","212.4944468175993165","4682"
"2025-01-20 12:40:00+00","212.3227321237993597","4685"
"2025-01-20 12:41:00+00","205.5477093667931135","3427"
"2025-01-20 12:42:00+00","202.5576093653727665","3246"
"2025-01-20 12:43:00+00","202.5391250770178681","3246"
"2025-01-20 12:44:00+00","205.8788861854555285","3699"
"2025-01-20 12:45:00+00","207.6691937869822485","5408"
"2025-01-20 12:46:00+00","208.7637195121951220","5248"
"2025-01-20 12:47:00+00","213.7646304997864161","4682"
"2025-01-20 12:48:00+00","213.3481686541737649","4696"
"2025-01-20 12:49:00+00","207.8027387120651369","5404"
"2025-01-20 12:50:00+00","207.6491033462747273","5409"
"2025-01-20 12:51:00+00","207.6958934517203108","5406"
"2025-01-20 12:52:00+00","207.7162936933604587","5407"
"2025-01-20 12:53:00+00","208.8223684210526316","5320"
"2025-01-20 12:54:00+00","207.8134715025906736","5404"
"2025-01-20 12:55:00+00","207.7350111028867506","5404"
"2025-01-20 12:56:00+00","207.5335427832193680","5411"
"2025-01-20 12:57:00+00","207.6773298816568047","5408"
"2025-01-20 12:58:00+00","207.6852228592565193","5407"
"2025-01-20 12:59:00+00","207.8426799925967055","5403"
"2025-01-20 13:00:00+00","207.9063309885227693","5402"
"2025-01-20 13:01:00+00","207.8150684931506849","5402"
"2025-01-20 13:02:00+00","207.7110617832038476","5406"
"2025-01-20 13:03:00+00","207.7735430157261795","5405"
"2025-01-20 13:04:00+00","207.5904973192826770","5409"
"2025-01-20 13:05:00+00","207.7994078460399704","5404"
"2025-01-20 13:06:00+00","207.8168023686158401","5404"
"2025-01-20 13:07:00+00","207.8467518045530261","5403"
"2025-01-20 13:08:00+00","219.5844234252364661","4969"
"2025-01-20 13:09:00+00","221.8330866025166543","5404"
"2025-01-20 13:10:00+00","221.5325443786982249","5408"
"2025-01-20 13:11:00+00","222.1094039244724176","5402"
"2025-01-20 13:12:00+00","222.0092524056254626","5404"
"2025-01-20 13:13:00+00","222.0847991112756897","5401"
"2025-01-20 13:14:00+00","221.8951165371809101","5406"
"2025-01-20 13:15:00+00","221.9171137835337650","5405"
"2025-01-20 13:16:00+00","222.1008885597926694","5402"
"2025-01-20 13:17:00+00","221.8560858305586385","5406"
"2025-01-20 13:18:00+00","221.9231908199148621","5403"
"2025-01-20 13:19:00+00","221.6725827324828989","5409"
"2025-01-20 13:20:00+00","221.7706676530423525","5407"
"2025-01-20 13:21:00+00","221.9106052193225986","5403"
"2025-01-20 13:22:00+00","221.9235468345057386","5402"
"2025-01-20 13:23:00+00","221.8176938737738294","5403"
